Week,SC,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,contagious flu,flu care,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,symptoms of flu,cold,type b flu,flu children,treatment for flu,cough and fever,flu shots,high fever,symptoms of rsv,flu cold,flu remedies,do i have the flu,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,is the flu contagious,flu contagious period,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,rsv infant,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv
2014-03-02,0.2889709424,0.00166545227438,0.00275840532945,0.00619340064536,0.0,0.0,0.0,1158.11129713,63.5528193812,95.3172370687,79.5166988186,79.5166988186,142.959534451,968.686213892,95.5581413797,47.8093685963,127.24975165,47.6567703821,95.3987537338,0.0,63.5384636218,47.7805243317,0.0,0.0,95.2406183064,0.0,301.939417775,0.0,95.4614164032,95.541102124,95.3172370687,0.0,47.6208257727,47.7805243317,71.3663126793,7925.53811665,0.0,47.547786935,71.5586932152,47.5513436498,47.6408572582,71.3846137591,0.0,167.216730885,0.0,47.5691089792,95.4573684653,317.654498302,0.0,47.6517820061,71.4668806684,190.829199412,0.0,206.737812061,0.0,0.0,47.536958349,0.0,95.4140221988,111.108569439,95.5045559897,47.547786935,95.2344451171,142.471501334,47.6696172083,79.2724421505,47.6515215403,0.0,47.707082461,63.5384636218,47.7106276547,0.0,158.654810046,47.6159332948,984.93830609,47.5764820387,0.0,94.8952521675,492.592000214,95.2406183064,95.4614164032,1494.73391957,47.5334523595,444.506336379,159.062479725,47.6654944807,111.247445602,0.0,0.0,47.9686366322,0.0,47.7805243317,47.6552328941,0.0,47.7373231342,95.4746462685,47.6552328941,143.083763422,71.5499913131,143.026482178,0.0,47.8299460618,95.3997453848,0.0,47.7721101961,0.0,47.6208257727,0.0
2014-03-09,0.445995734,0.00188373188216,0.00381978964994,0.00894772644027,0.0,50.5910476171,0.0,1210.59904648,67.352370919,101.038268799,201.96216329,201.96216329,100.90891982,689.853192558,75.7768011586,75.8684388845,235.827519633,50.5617899444,151.648266713,50.5312758889,50.4841220937,0.0,0.0,0.0,50.4543751779,0.0,538.798669697,50.4467731935,75.9267191292,117.959691882,101.038268799,0.0,0.0,0.0,185.261014825,7184.7896871,0.0,50.5007986417,50.5007986417,50.363261178,0.0,100.924514443,0.0,168.235079865,50.5923263421,0.0,50.5313349903,218.665865214,101.215260378,0.0,101.215194384,151.557357893,0.0,118.046220807,0.0,75.7083463194,50.4392139072,50.4247661234,101.022929907,100.664306065,235.944580395,0.0,75.5714278203,50.4080230251,50.4688839041,134.527171618,50.492588591,0.0,0.0,50.4841220937,50.4856878946,0.0,286.28258938,134.791282348,707.066199935,0.0,0.0,84.3628468298,656.527982486,50.4543751779,75.9267191292,1701.87940658,0.0,571.706990411,236.041623699,67.2256393897,101.010889295,50.3473087547,0.0,50.4841220937,0.0,100.855598969,0.0,0.0,50.3473087547,0.0,0.0,151.627932421,151.822890567,168.44476929,0.0,50.6430085271,168.287235884,0.0,50.5000559181,0.0,0.0,0.0
2014-03-16,0.2908468777,0.000770613922425,0.00282558438222,0.00575391728744,0.0,0.0,0.0,1369.06470767,0.0,45.7139353033,106.713501318,106.713501318,137.008975806,959.303757156,45.7021657875,45.5919404856,121.952993333,68.5730338048,45.7820102095,0.0,114.153291656,0.0,0.0,0.0,114.174215429,0.0,411.489769227,45.605689563,45.8665808172,68.5798486345,45.7139353033,0.0,45.7422811402,45.6701386109,68.6281804674,7142.13529851,45.5781996959,0.0,0.0,68.5418024475,45.6701386109,91.280983608,0.0,91.379203017,91.6778006436,45.6701386109,0.0,137.138642275,45.752949379,45.7062152207,0.0,114.403759851,0.0,45.7646457377,0.0,0.0,76.1746421721,0.0,137.193678993,91.0971952963,427.263769305,68.6245578905,0.0,68.4903823384,0.0,45.631333461,91.0466385255,45.7574785449,91.3402772217,114.153291656,45.6600559381,0.0,213.247979024,45.9081642993,913.948826301,0.0,0.0,45.8638320191,548.501634485,114.174215429,45.8665808172,1616.25614213,0.0,395.520806611,244.058134623,45.5601894358,182.350508275,45.8389003218,0.0,91.6998846124,0.0,45.7422811402,0.0,136.611080931,45.6854672956,45.5507429491,0.0,91.4692476394,45.752949379,213.440859447,0.0,122.331726285,68.6488452687,0.0,0.0,45.5781996959,45.7422811402,45.5370269771
2014-03-23,0.3260515161,0.00133555926544,0.00300500834725,0.00606566499722,0.0,0.0,0.0,1246.28167477,44.5657692024,66.8470272843,133.65039986,133.65039986,133.731324073,846.18384664,44.386748129,0.0,44.7125705532,44.609531635,111.284136221,44.6330687632,66.8537293344,0.0,0.0,0.0,44.5120755045,0.0,193.099770463,0.0,103.97736946,66.9279962615,66.8470272843,44.8749157413,44.7665549427,0.0,111.396029385,8452.03377935,44.5389061709,44.5657692024,44.753046628,0.0,44.700571892,118.688458966,0.0,133.69064968,44.5926646575,0.0,89.0778123418,178.14699533,0.0,44.7064463024,74.2548799126,89.064628013,0.0,104.093963076,0.0,0.0,44.4135517209,44.6330687632,59.4091088713,89.2243671762,193.400641117,67.029403665,0.0,66.5601576984,0.0,59.3330626874,44.6452728853,44.4001458798,89.5060932559,66.8537293344,44.6990947936,0.0,133.632715319,0.0,1128.78313128,0.0,0.0,44.753046628,608.784094224,44.5120755045,103.97736946,1650.67085219,0.0,415.403493376,118.934992219,88.5330624735,89.077950285,44.6587162075,0.0,0.0,0.0,66.6337170132,0.0,44.49867229,132.999713653,44.3332378842,0.0,104.066832845,66.7545397095,193.136023906,0.0,44.7199425862,44.6318376542,0.0,0.0,44.5389061709,44.7665549427,0.0
2014-03-30,0.3069466882,0.00150303290568,0.00402598099737,0.00751516452842,43.5231520252,0.0,0.0,1189.5158272,43.6851896228,152.914643682,108.840784504,108.840784504,72.5941306595,943.774069539,87.3117980567,0.0,116.359104193,43.4707144926,65.4607542016,43.8349520082,43.4707144926,0.0,0.0,43.4417154295,130.770176865,0.0,305.131990868,0.0,0.0,43.5231520252,152.914643682,0.0,43.5633951206,43.4809936532,145.306214091,7233.1314569,58.1006076525,43.8084976015,43.8084976015,108.578172129,43.7248333713,130.55890167,0.0,116.207279737,0.0,0.0,43.8481911964,246.856532196,43.5045877036,43.4417785652,43.8614383841,87.4102898666,0.0,87.2320534013,0.0,0.0,0.0,0.0,65.1690879566,87.2387852541,349.134569023,0.0,43.3473895547,116.056750286,0.0,65.432303718,0.0,43.4520617903,43.7049656398,43.4707144926,0.0,0.0,159.646523519,58.1488258639,1060.52805523,0.0,0.0,43.708839176,377.614136227,130.770176865,0.0,1701.42120868,43.5100307855,449.808226756,218.146144568,86.7722154616,87.1802764312,0.0,43.5440655509,0.0,0.0,43.5900668809,43.4651813742,43.4220585607,108.564957079,43.5572281897,43.4651813742,159.944246939,87.0091754073,145.271329866,0.0,130.949072812,108.728748702,0.0,0.0,58.1006076525,43.5633951206,87.2040919127
2014-04-06,0.3320053121,0.00121252204586,0.00319664902998,0.0054012345679,0.0,0.0,0.0,940.874349479,44.8267544532,89.8590663889,104.797290308,104.797290308,104.711518308,642.750758639,45.0124695647,0.0,89.7680072518,89.6396375113,179.583087941,0.0,44.9988911425,0.0,89.3975888581,0.0,89.6687134311,0.0,134.624840104,0.0,0.0,44.8606780586,89.8590663889,0.0,0.0,0.0,67.3538690823,7625.83560728,0.0,0.0,0.0,0.0,44.7257620275,74.6669270499,44.7955222615,89.5083676822,44.6584039521,44.79283512,0.0,224.100036762,0.0,0.0,44.9145180407,156.807209811,44.644956676,89.8584875537,0.0,0.0,44.7457299519,44.9175923329,104.688625936,89.5347589035,299.705910904,45.0941124962,0.0,89.6968007673,0.0,44.7983650236,44.9552260631,0.0,0.0,44.9988911425,0.0,0.0,149.523377333,45.0041874823,867.523032864,44.7662744931,0.0,90.01598869,389.172623068,89.6687134311,0.0,1527.06039982,44.8500673895,343.502401369,134.756067585,134.524907853,134.552813377,44.8500673895,0.0,44.7662744931,44.8483819478,67.1286803043,0.0,44.8063228753,0.0,0.0,0.0,134.710613168,44.8063228753,164.565875031,0.0,45.2308441897,44.8079091731,44.9416485257,45.0124695647,0.0,0.0,44.644956676
2014-04-13,0.1890684084,0.00127934497537,0.00243075545321,0.00396596942366,0.0,48.3495864064,48.1601516194,1170.28667039,48.2289716667,48.2619701217,96.4656704334,96.4656704334,112.365780154,802.132469105,0.0,0.0,48.2089500026,48.1056501462,112.452674052,0.0,48.2473982708,96.4074709339,0.0,0.0,48.0926918037,48.1056501462,256.798000291,0.0,96.5083525349,48.3349616071,48.2619701217,0.0,0.0,0.0,48.1347170043,7268.2148999,96.3338347184,0.0,48.2182809514,0.0,48.0621156212,120.173777728,0.0,64.1737615224,48.1780938705,0.0,48.2619701217,224.542511551,0.0,95.8928156992,48.2765507773,96.2547277863,0.0,80.3762297589,0.0,0.0,96.2078175509,47.9752825306,72.3252282468,112.23496964,176.771198407,144.491457029,48.1021622736,96.0406480924,0.0,80.1002268305,80.2453274256,0.0,0.0,48.2473982708,48.1601516194,0.0,144.461964183,48.2979243874,850.645004895,0.0,0.0,0.0,578.15049747,48.0926918037,96.5083525349,1156.74177158,0.0,272.469403866,48.202436885,72.0376941087,96.307838637,0.0,0.0,0.0,0.0,120.297009314,0.0,48.0675810915,48.1234061421,120.379834573,0.0,144.473967461,0.0,64.2553386884,0.0,0.0,48.1652736432,48.2687501654,0.0,96.3338347184,0.0,48.2833328694
2014-04-20,0.1316655695,0.000851305334847,0.0027809307605,0.00408626560726,0.0,0.0,46.334502762,1196.10419776,0.0,46.888357498,47.0729014421,47.0729014421,93.3475074287,870.366579451,46.7027861887,46.7168830152,62.2817559796,46.6380907813,46.8306824737,0.0,46.688697867,0.0,0.0,0.0,46.6746180426,46.5531165753,311.154686827,0.0,0.0,70.0063943219,46.888357498,0.0,0.0,0.0,116.545744326,7960.54677321,46.553192897,46.6746180426,46.888357498,46.9166546359,0.0,124.24907389,0.0,69.8137301486,46.3065904109,93.3773957341,46.645072142,310.784573382,0.0,46.7531513423,46.4464894756,46.6597680078,0.0,140.091682833,0.0,0.0,46.7309883542,46.6043461094,0.0,139.770951321,140.15743716,46.4886241803,0.0,77.5990081384,0.0,0.0,93.1637835787,0.0,46.9733514995,46.688697867,0.0,0.0,124.310172654,0.0,715.244607717,0.0,0.0,0.0,481.70970857,46.6746180426,0.0,1728.16457583,0.0,264.026843154,140.697495556,46.8036705188,69.9921723172,0.0,0.0,0.0,0.0,69.8516328078,46.8742217255,46.4689717301,46.6464838545,92.9379308107,46.8742217255,93.3755025816,46.6690653414,124.385188135,0.0,93.3601555415,70.2495666312,0.0,0.0,46.553192897,0.0,46.4409825851
2014-04-27,0.2161772654,0.000810748204772,0.00237433402826,0.00486448922863,0.0,0.0,0.0,1136.88897971,0.0,45.6857449991,68.6772575695,68.6772575695,68.5047296034,864.798951138,0.0,0.0,68.2840442146,0.0,60.7736749854,0.0,45.6513420244,0.0,0.0,45.4813419518,45.5058455754,0.0,106.229098472,0.0,45.684198189,0.0,45.6857449991,0.0,0.0,0.0,45.7530826857,7161.75393358,45.5224643225,0.0,0.0,0.0,91.5337690412,136.410413876,45.5774099644,68.3608204444,0.0,0.0,45.8221752298,197.295938853,0.0,0.0,45.1901339255,91.0989953961,0.0,121.685345647,0.0,0.0,90.6804438613,137.508056362,114.169506521,121.254574882,121.653093802,0.0,45.6704461727,75.8126400851,0.0,45.5224643225,0.0,0.0,91.2649768108,45.6513420244,45.6031513154,0.0,181.423163166,45.5250205238,1123.21684595,0.0,0.0,45.6169679803,349.793215494,45.5058455754,45.684198189,1504.2931971,45.1493731312,227.47467158,136.84786029,90.998031354,91.1170360856,68.0031624651,0.0,0.0,0.0,45.725503974,0.0,90.7594262731,45.3694624672,0.0,0.0,76.0003904813,45.5937376017,106.375872638,0.0,0.0,45.4584831853,0.0,45.7945131862,45.5224643225,0.0,0.0
2014-05-04,0.1985918036,0.000499085010814,0.00238451727389,0.00510175788832,0.0,0.0,0.0,1076.35896564,49.6064783459,49.6064783459,49.7781495154,49.7781495154,116.127010568,811.997751029,0.0,49.5167470013,49.6696055928,49.8234055007,99.5615729944,0.0,49.8085159421,0.0,0.0,0.0,49.7781495154,0.0,248.713802798,99.7672838177,74.5045378128,49.8008156787,49.6064783459,0.0,49.7781495154,49.7931655484,74.5418605612,6942.64109712,49.88345234,0.0,0.0,49.427339694,49.5466213585,49.7633229499,49.8986943053,165.446618986,49.4720029528,49.4720029528,49.6882431646,265.064468814,50.0043159745,49.6732903379,74.6619441254,99.562047892,0.0,66.4413988366,0.0,99.7071286873,98.8844369677,0.0,49.6471509627,66.2511048245,99.6020223248,49.868598591,0.0,49.6583465081,0.0,99.3466477684,0.0,0.0,149.379496645,49.8085159421,0.0,0.0,66.266162535,49.8382680534,696.341098438,0.0,0.0,66.3613884049,447.569761067,49.7781495154,74.5045378128,1377.46969628,49.6284858067,248.384483713,149.397917198,49.7785288765,99.3617922366,49.8986943053,0.0,0.0,0.0,99.0036466566,0.0,49.7708106562,0.0,49.60973111,0.0,132.817299887,49.8385259339,99.5267686488,0.0,49.6064783459,0.0,0.0,0.0,49.88345234,49.7781495154,0.0
2014-05-11,0.0930016275,0.000296401683562,0.00160056909123,0.00409034323315,0.0,0.0,0.0,1374.93927794,0.0,49.6339170643,49.6458562194,49.6458562194,82.9231876497,978.498849021,0.0,0.0,149.072435156,49.8320048334,124.772101297,0.0,49.6189309782,0.0,49.6608323449,0.0,49.5441360868,49.639863335,182.537504212,49.5874791687,0.0,49.8922068654,49.6339170643,0.0,0.0,0.0,149.207546124,7213.16806061,99.0584083182,49.6458562194,49.8606677693,49.4546793259,0.0,99.4495085359,0.0,50.1075680177,0.0,0.0,49.8006127481,265.285605777,49.5292041591,0.0,150.368077643,148.635463601,0.0,74.4635493123,49.556188809,0.0,124.429655141,49.6489122054,49.5889859384,74.642833216,132.953401401,99.531837499,0.0,99.1227362787,0.0,49.6948206133,99.3216646898,0.0,49.624877718,49.6189309782,49.5292041591,0.0,116.006257506,0.0,1061.78271551,0.0,0.0,49.5889859384,580.608395067,49.5441360868,0.0,1544.44782153,0.0,331.457269257,116.256678388,0.0,99.6237778685,0.0,0.0,0.0,0.0,49.5949606813,0.0,49.4844623306,49.7418609502,0.0,0.0,99.6146180334,0.0,124.200862232,0.0,99.2678341286,99.3216646898,0.0,49.6758175086,99.0584083182,0.0,0.0
2014-05-18,0.1903855307,0.000113921166553,0.00227842333105,0.00467076782866,54.1861396727,0.0,0.0,1128.84621152,0.0,0.0,81.134054772,81.134054772,107.3930149,878.339839991,54.0226329145,54.0389391726,0.0,0.0,80.6822392976,0.0,53.5852901295,53.905650907,0.0,0.0,107.009032806,0.0,197.359629777,0.0,108.273967632,107.811301814,0.0,0.0,53.5691158795,0.0,0.0,7710.28345833,0.0,53.5529513907,0.0,0.0,0.0,89.588044858,0.0,53.6909695649,53.8115435764,0.0,53.882839579,215.218960385,0.0,53.9544637512,53.8763182301,80.5424309486,0.0,53.8914725206,0.0,0.0,107.352127028,53.9870547894,107.105902781,71.6477956633,125.73404024,53.905650907,53.9087640707,107.700799112,0.0,53.8731580493,108.009699248,0.0,0.0,53.5852901295,0.0,0.0,53.9087640707,0.0,825.157618021,0.0,0.0,53.7920970231,502.633924998,107.009032806,108.273967632,1059.66619749,0.0,232.71651801,134.362241097,80.7674673804,53.7463209467,0.0,0.0,0.0,0.0,107.311678479,0.0,53.8244921432,161.47347643,0.0,0.0,107.744771978,54.1042627618,125.647374662,0.0,0.0,54.0063364943,0.0,0.0,0.0,53.5691158795,0.0
2014-05-25,0.1452784504,0.000270069542907,0.00270069542907,0.0047937343866,57.6495757017,0.0,0.0,1190.81583284,0.0,0.0,58.097615998,58.097615998,115.314032296,768.95733032,0.0,58.0275555627,0.0,115.119845772,96.2610611452,0.0,0.0,0.0,0.0,0.0,115.080345788,0.0,174.082666688,0.0,96.2845307338,0.0,0.0,0.0,0.0,0.0,57.5922140515,7534.76533103,57.7149089749,58.0800850336,0.0,57.3372059357,0.0,172.998284752,57.6797727903,115.311412074,57.9751210245,0.0,58.1327096954,211.54590385,0.0,0.0,57.7329401785,96.226644224,0.0,202.602768659,0.0,0.0,0.0,57.6965792838,115.050318627,57.9402172791,57.9051859911,0.0,0.0,86.687479268,0.0,57.4385823341,115.880434558,0.0,57.4582799754,0.0,0.0,0.0,86.8272412873,57.5103255188,826.834839965,0.0,0.0,0.0,423.558729439,115.080345788,96.2845307338,1559.71515648,57.5922140515,192.035460431,86.7310732757,86.5513183567,86.2791278011,57.9576638968,0.0,58.1151575487,0.0,58.0100668479,0.0,57.4645022508,0.0,57.4063285468,0.0,96.2610787121,0.0,134.616063242,0.0,0.0,0.0,0.0,0.0,57.7149089749,0.0,0.0
2014-06-01,0.0809498111,0.000174845553095,0.00186501923301,0.0044294206784,0.0,0.0,0.0,919.701046605,0.0,0.0,114.820016953,114.820016953,76.7497675186,651.850899767,0.0,0.0,116.053228234,0.0,115.211218501,0.0,57.0853997934,0.0,0.0,0.0,0.0,57.8865800559,95.9051253642,0.0,57.9390135523,0.0,0.0,0.0,0.0,0.0,0.0,7206.91834696,57.8342413759,57.7994716154,0.0,0.0,0.0,153.331415623,57.9040473402,114.552527959,0.0,57.7474021664,0.0,172.602792676,57.8521118712,57.7647628434,57.362616351,76.8020436037,0.0,192.065510132,0.0,0.0,0.0,0.0,57.8865800559,57.7559924902,57.1717097417,57.1717097417,0.0,86.0816387465,0.0,57.8342413759,170.74067801,0.0,115.948044039,57.0853997934,0.0,0.0,134.19924166,57.7997095959,959.156561067,57.9040473402,0.0,0.0,460.49525778,0.0,57.9390135523,1363.26595464,57.5564155688,153.233529755,57.6057546109,115.529207035,134.181749004,57.9040473402,0.0,57.0853997934,57.0165392388,57.7474021664,57.0509487374,0.0,0.0,0.0,57.0509487374,115.68616402,57.7819972554,211.047403914,57.7646035175,0.0,57.9565124993,0.0,0.0,57.8342413759,0.0,0.0
2014-06-08,0.0276625173,5.78335550286e-05,0.00133017176566,0.0036435139668,0.0,0.0,0.0,1064.19549695,50.8002123466,0.0,50.5299665856,50.5299665856,101.561776705,744.154179182,0.0,51.0915872918,0.0,50.7182189159,126.954557574,0.0,0.0,0.0,0.0,0.0,75.9473416154,0.0,135.34057332,50.9682893436,50.4082442934,75.9934252042,0.0,0.0,0.0,0.0,50.7098576447,6491.70241735,0.0,0.0,50.5147191606,75.8101975339,51.1070414924,84.5088329832,0.0,50.5732221546,50.6322525222,0.0,0.0,50.8151725627,0.0,50.6932001629,50.7864332064,101.531343901,0.0,127.162164838,0.0,0.0,0.0,0.0,50.5147191606,75.9923008404,152.536858318,0.0,0.0,152.033848503,0.0,101.599788831,0.0,0.0,76.183493161,0.0,0.0,0.0,101.48119001,0.0,676.744703239,50.8922973236,0.0,0.0,406.05421903,75.9473416154,50.4082442934,1286.78964311,50.6474756889,118.349201755,101.968303541,50.8608907808,76.3070814852,0.0,0.0,0.0,0.0,67.6040300443,0.0,0.0,50.5883542106,0.0,0.0,84.7079444968,0.0,101.536220854,0.0,51.0614007397,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-15,0.0511770727,6.04339155134e-05,0.00108781047924,0.0036260349308,44.4071380585,0.0,0.0,1227.9443216,0.0,44.8792367364,59.3357591959,59.3357591959,88.9029076252,710.914335102,0.0,44.7980563263,0.0,0.0,118.622019782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.280228377,44.8115659935,44.7440990167,44.0610695509,44.8792367364,0.0,0.0,0.0,44.1808730633,6441.57941982,0.0,0.0,0.0,44.4339377797,0.0,44.5882668024,0.0,66.4878449932,0.0,0.0,0.0,251.628166753,0.0,0.0,44.6690629948,155.101869185,0.0,133.564899337,0.0,44.7306299923,44.2735576647,44.8927954182,89.6772195741,74.0231887177,88.9520845895,0.0,44.5748791025,88.7734052961,0.0,66.5864388094,89.4612599845,0.0,89.6772195741,0.0,0.0,0.0,89.3315481164,44.4601624424,785.349205899,0.0,0.0,0.0,340.768880386,0.0,44.7440990167,1230.64271295,0.0,88.8448455971,66.9059613348,66.2470724891,133.301813339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.100261134,44.1942247929,59.3088917151,44.2075845948,44.6825479931,0.0,0.0,44.5954178686,0.0,0.0,44.4876343813
2014-06-22,0.026745119,0.000234205749751,0.00146378593594,0.00345453480883,0.0,42.8980093739,0.0,855.37136759,42.8194132021,42.8202721174,0.0,0.0,171.21106438,699.13054581,42.7420753095,0.0,0.0,42.8411190964,71.4275273679,0.0,0.0,0.0,0.0,0.0,42.802694213,0.0,71.3629117518,0.0,42.8711274692,0.0,42.8202721174,0.0,0.0,0.0,0.0,6892.07975377,0.0,0.0,0.0,42.7853060914,0.0,106.923699312,0.0,0.0,42.7041930665,0.0,0.0,214.046036204,0.0,0.0,85.7163743907,42.9619286469,0.0,42.9447254912,0.0,0.0,42.742445977,0.0,42.7815090467,42.8088299645,71.5009820584,42.9663805428,0.0,42.7678235476,42.7944222701,85.5872056529,42.7876759551,42.7678235476,64.2717754383,0.0,42.7299339906,0.0,71.3114030841,0.0,713.64706461,0.0,0.0,0.0,342.571713453,42.802694213,42.8711274692,1286.1382215,85.4677010436,99.7844124512,42.7940128533,99.7628308353,106.97789159,0.0,0.0,0.0,0.0,42.8152683384,0.0,42.7958949297,0.0,0.0,0.0,128.636032127,42.9533958403,199.994701042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8970314738
2014-06-29,0.0,7.26480203414e-05,0.00130766436615,0.00312386487468,0.0,0.0,0.0,909.411582792,44.0322209928,0.0,0.0,0.0,110.153845922,587.335413972,0.0,0.0,44.1136079578,43.9209523994,110.357227981,0.0,0.0,0.0,0.0,0.0,44.0322209928,43.9871981798,88.1427975061,0.0,44.1020681752,65.9846996824,0.0,0.0,0.0,0.0,44.1120377076,6416.23100527,0.0,0.0,0.0,0.0,0.0,110.117949381,0.0,0.0,44.1153519307,44.0455037141,43.9526925985,102.718254349,0.0,0.0,44.2486309396,175.99963862,0.0,88.3371341435,0.0,0.0,58.7486403005,44.2486309396,0.0,87.905385197,110.530717408,88.2774152431,0.0,44.0405720903,0.0,58.6733725491,110.144547869,0.0,44.1202475423,0.0,0.0,0.0,65.9118289954,44.0854000037,528.804039984,0.0,0.0,44.1952228153,205.69434451,44.0322209928,44.1020681752,1058.6468249,43.9941666945,132.090348663,66.0999416096,66.0269542474,73.4213902643,0.0,0.0,0.0,0.0,44.1419434629,0.0,44.0050154573,0.0,43.9606759017,0.0,44.0362585497,44.2219107518,88.1960826157,0.0,44.2352668106,0.0,0.0,0.0,0.0,0.0,43.9526925985
